1010;Wien
4982;Obernberg am Inn
4984;Weilbach, Oberösterreich
5020;Salzburg
5023;Salzburg-Gnigl
5026;Salzburg-Aigen
5061;Elsbethen-Glasenbach
5071;Wals bei Salzburg
5081;Anif
5082;Grödig
5083;Gartenau-St. Leonhard
5084;Großgmain
5090;Lofer
5091;Unken
5092;St. Martin bei Lofer
5093;Weißbach bei Lofer
5101;Bergheim bei Salzburg
5102;Anthering
5110;Oberndorf bei Salzburg
5111;Bürmoos
5112;Lamprechtshausen
5113;St. Georgen bei Salzburg
5114;Göming
5120;St. Pantaleon, Oberösterreich
5121;Ostermiething
5122;Ach
5131;Franking
5132;Geretsberg
5133;Gilgenberg am Weilhart
5134;Schwand im Innkreis
5141;Moosdorf
5142;Eggelsberg
5143;Feldkirchen bei Mattighofen
5144;Handenberg
5145;Neukirchen an der Enknach
5151;Nußdorf am Haunsberg
5152;Michaelbeuern
5161;Elixhausen
5162;Obertrum am See
5163;Mattsee
5164;Seeham
5165;Berndorf bei Salzburg
5201;Seekirchen am Wallersee
5202;Neumarkt am Wallersee
5203;Köstendorf bei Salzburg
5204;Straßwalchen
5205;Schleedorf
5211;Friedburg
5212;Schneegattern
5221;Lochen
5222;Munderfing
5230;Mattighofen
5231;Schalchen
5232;Kirchberg bei Mattighofen
5233;Pischelsdorf am Engelbach
5241;Maria Schmolln
5242;St. Johann am Walde
5251;Höhnhart
5252;Aspach, Innkreis
5261;Uttendorf, Oberösterreich
5270;Mauerkirchen
5271;Moosbach bei Mauerkirchen
5272;Treubach
5273;Roßbach bei Mauerkirchen
5274;Burgkirchen, Oberösterreich
5280;Braunau am Inn
5282;Braunau am Inn-Ranshofen
5300;Hallwang bei Salzburg
5301;Eugendorf
5302;Henndorf am Wallersee
5303;Thalgau
5310;Mondsee
5311;Loibichl
5321;Koppl
5322;Hof bei Salzburg
5323;Ebenau
5324;Faistenau
5325;Plainfeld
5330;Fuschl am See
5340;St. Gilgen
5342;Abersee
5350;Strobl
5351;Aigen-Voglhub
5360;St. Wolfgang im Salzkammergut
5400;Hallein
5411;Oberalm
5412;Puch bei Hallein
5421;Adnet
5422;Heilbad Dürrnberg
5423;St. Koloman
5424;Bad Vigaun
5431;Kuchl
5440;Golling an der Salzach
5441;Abtenau
5442;Rußbach am Paß Gschütt
5450;Werfen
5451;Tenneck
5452;Pfarrwerfen
5453;Werfenweng
5500;Bischofshofen
5505;Mühlbach am Hochkönig
5511;Hüttau
5521;Niedernfritz
5522;St. Martin am Tennengebirge
5523;Lungötz
5524;Annaberg
5531;Eben im Pongau
5532;Filzmoos
5541;Altenmarkt im Pongau
5542;Flachau
5550;Radstadt
5561;Untertauern
5562;Obertauern
5563;Tweng
5570;Mauterndorf, Lungau
5571;Mariapfarr
5572;St. Andrä im Lungau
5580;Tamsweg
5581;St. Margarethen im Lungau
5582;St. Michael im Lungau
5583;Muhr
5584;Zederhaus
5585;Unternberg
5591;Ramingstein
5592;Thomatal
5600;St. Johann im Pongau
5602;Wagrain
5603;Kleinarl
5611;Großarl
5612;Hüttschlag
5620;Schwarzach im Pongau
5621;St. Veit im Pongau
5622;Goldegg, Pongau
5630;Bad Hofgastein
5632;Dorfgastein
5640;Bad Gastein
5645;Böckstein
5651;Lend
5652;Dienten am Hochkönig
5660;Taxenbach
5661;Rauris
5662;Gries, Pinzgau
5671;Bruck an der Großglocknerstraße
5672;Fusch an der Großglocknerstraße
5700;Zell am See
5710;Kaprun
5721;Piesendorf
5722;Niedernsill
5723;Uttendorf, Pinzgau
5724;Stuhlfelden
5730;Mittersill
5731;Hollersbach im Pinzgau
5732;Mühlbach, Oberpinzgau
5733;Bramberg am Wildkogel
5741;Neukirchen am Großvenediger
5742;Wald im Pinzgau
5743;Krimml
5751;Maishofen
5752;Viehhofen, Pinzgau
5753;Saalbach
5754;Hinterglemm
5760;Saalfelden am Steinernen Meer
5761;Maria Alm am Steinernen Meer
5771;Leogang
6020;Innsbruck
6060;Hall in Tirol
6063;Rum
6065;Thaur
6067;Absam
6068;Mils
6071;Aldrans
6072;Lans, Tirol
6073;Sistrans
6074;Rinn, Tirol
6075;Tulfes
6080;Innsbruck-Igls
6082;Patsch
6091;Götzens
6094;Axams
6100;Seefeld in Tirol
6103;Reith bei Seefeld
6105;Leutasch
6108;Scharnitz
6111;Volders
6112;Wattens
6114;Kolsass
6121;Baumkirchen
6122;Fritzens
6123;Terfens
6130;Schwaz
6133;Weerberg
6134;Vomp
6135;Stans, Unterinntal
6141;Schönberg im Stubaital
6142;Mieders
6143;Matrei am Brenner
6150;Steinach am Brenner
6152;Trins
6154;St. Jodok am Brenner
6156;Gries am Brenner
6161;Natters
6162;Mutters
6165;Telfes im Stubai
6166;Fulpmes
6167;Neustift im Stubaital
6170;Zirl
6173;Oberperfuss
6175;Kematen in Tirol
6176;Völs
6181;Sellrain
6182;Gries im Sellrain
6183;Kühtai
6200;Jenbach
6210;Wiesing
6212;Maurach
6213;Pertisau
6215;Achenkirch
6230;Brixlegg
6232;Münster, Tirol
6233;Kramsach
6234;Brandenberg
6235;Reith im Alpbachtal
6236;Alpbach
6240;Rattenberg, Inn
6250;Kundl
6252;Breitenbach am Inn
6261;Strass im Zillertal
6262;Schlitters
6263;Fügen
6271;Uderns
6272;Kaltenbach, Zillertal
6274;Aschau, Zillertal
6280;Zell am Ziller
6281;Gerlos
6283;Hippach
6290;Mayrhofen
6292;Finkenberg
6293;Tux
6294;Hintertux
6295;Ginzling
6300;Wörgl
6305;Itter
6306;Söll
6311;Wildschönau-Oberau
6313;Wildschönau-Auffach
6314;Wildschönau-Niederau
6322;Kirchbichl
6323;Bad Häring
6330;Kufstein
6335;Thiersee
6336;Langkampfen
6341;Ebbs
6342;Niederndorf bei Kufstein
6343;Erl
6344;Walchsee
6345;Kössen
6351;Scheffau am Wilden Kaiser
6352;Ellmau
6353;Going am Wilden Kaiser
6361;Hopfgarten im Brixental
6363;Westendorf, Tirol
6364;Brixen im Thale
6365;Kirchberg in Tirol
6370;Kitzbühel
6372;Oberndorf in Tirol
6373;Jochberg
6380;St. Johann in Tirol
6382;Kirchdorf in Tirol
6383;Erpfendorf
6384;Waidring
6391;Fieberbrunn
6393;St. Ulrich am Pillersee
6395;Hochfilzen
6401;Inzing
6402;Hatting
6403;Flaurling
6405;Pfaffenhofen, Tirol
6406;Oberhofen im Inntal
6408;Pettnau
6410;Telfs
6414;Mieming
6416;Obsteig
6421;Rietz, Tirol
6422;Stams
6423;Mötz
6424;Silz, Tirol
6425;Haiming, Tirol
6426;Roppen
6430;Ötztal Bahnhof
6432;Sautens
6433;Oetz, Tirol
6441;Umhausen
6444;Längenfeld
6450;Sölden
6452;Hochsölden
6456;Obergurgl
6458;Vent, Tirol
6460;Imst
6464;Tarrenz
6465;Nassereith
6471;Arzl im Pitztal
6473;Wenns
6474;Jerzens
6481;St. Leonhard im Pitztal
6491;Schönwies
6500;Landeck, Tirol
6511;Zams
6521;Fließ
6522;Prutz
6524;Feichten im Kaunertal
6531;Ried im Oberinntal
6533;Fiss
6534;Serfaus
6541;Tösens
6542;Pfunds
6543;Nauders
6551;Pians
6553;See, Paznaun
6555;Kappl
6561;Ischgl
6562;Mathon, Tirol
6563;Galtür
6571;Strengen
6572;Flirsch
6574;Pettneu am Arlberg
6580;St. Anton am Arlberg
6591;Grins
6600;Reutte
6611;Heiterwang
6621;Bichlbach
6622;Berwang
6631;Lermoos
6632;Ehrwald
6633;Biberwier
6642;Stanzach
6644;Elmen
6645;Vorderhornbach
6651;Häselgehr
6652;Elbigenalp
6653;Bach, Lechtal
6654;Holzgau
6655;Steeg, Lechtal
6671;Weißenbach am Lech
6672;Nesselwängle
6673;Grän
6675;Tannheim, Tirol
6677;Schattwald
6682;Vils
6691;Jungholz, Tirol
6700;Bludenz
6706;Bürs
6707;Bürserberg
6708;Brand bei Bludenz
6710;Nenzing
6712;Thüringen
6713;Ludesch
6714;Nüziders
6719;Bludesch
6721;Thüringerberg
6722;St. Gerold
6723;Blons
6731;Sonntag
6733;Fontanella, Vorarlberg
6741;Raggal
6751;Braz
6752;Dalaas
6754;Klösterle
6762;Stuben, Arlberg
6763;Zürs
6764;Lech
6767;Warth, Vorarlberg
6771;St. Anton im Montafon
6773;Vandans
6774;Tschagguns
6780;Schruns
6787;Gargellen
6791;St. Gallenkirch
6793;Gaschurn
6794;Partenen
6800;Feldkirch
6811;Göfis
6812;Meiningen, Vorarlberg
6820;Frastanz
6822;Satteins
6824;Schlins
6830;Rankweil
6832;Sulz-Röthis
6833;Klaus-Weiler
6834;Übersaxen
6840;Götzis
6841;Mäder
6842;Koblach
6844;Altach
6845;Hohenems
6850;Dornbirn
6858;Schwarzach, Vorarlberg
6861;Alberschwende
6863;Egg, Vorarlberg
6866;Andelsbuch
6867;Schwarzenberg, Bregenzerwald
6870;Bezau
6874;Bizau
6881;Mellau
6882;Schnepfau
6883;Au, Bregenzerwald
6884;Damüls
6886;Schoppernau
6888;Schröcken
6890;Lustenau
6900;Bregenz
6911;Lochau, Vorarlberg
6912;Hörbranz
6914;Hohenweiler
6921;Kennelbach
6922;Wolfurt
6923;Lauterach
6932;Langen bei Bregenz
6933;Doren
6934;Sulzberg, Vorarlberg
6941;Langenegg
6942;Krumbach, Bregenzerwald
6943;Riefensberg
6951;Lingenau, Vorarlberg
6952;Hittisau
6960;Wolfurt-Bahnhof
6971;Hard, Vorarlberg
6972;Fußach
6973;Höchst, Vorarlberg
6974;Gaißau
6991;Riezlern, Kleinwalsertal
6992;Hirschegg, Kleinwalsertal
6993;Mittelberg, Kleinwalsertal
7000;Eisenstadt
7011;Siegendorf im Burgenland
7013;Klingenbach
7021;Draßburg
7022;Schattendorf
7023;Zemendorf
7024;Hirm, Burgenland
7031;Krensdorf
7032;Sigleß
7033;Pöttsching
7034;Zillingtal
7035;Steinbrunn, Burgenland
7041;Wulkaprodersdorf
7051;Großhöflein
7052;Müllendorf
7053;Hornstein, Burgenland
7061;Trausdorf an der Wulka
7062;St. Margarethen im Burgenland
7063;Oggau
7064;Oslip
7071;Rust, Burgenland
7072;Mörbisch am See
7081;Schützen am Gebirge
7082;Donnerskirchen
7083;Purbach am Neusiedler See
7091;Breitenbrunn, Neusiedlersee
7092;Winden am See
7093;Jois
7100;Neusiedl am See
7111;Parndorf
7121;Weiden am See
7122;Gols, Neusiedlersee
7123;Mönchhof
7131;Halbturn
7132;Frauenkirchen
7141;Podersdorf am See
7142;Illmitz
7143;Apetlon
7151;Wallern im Burgenland
7152;Pamhagen
7161;St. Andrä am Zicksee
7162;Tadten
7163;Andau
7201;Neudörfl, Leitha
7202;Bad Sauerbrunn
7203;Wiesen, Rosaliengebirge
7210;Mattersburg
7212;Forchtenstein
7221;Marz
7222;Rohrbach bei Mattersburg
7223;Sieggraben
7301;Deutschkreutz
7302;Nikitsch
7304;Großwarasdorf
7311;Neckenmarkt
7312;Horitschon
7321;Lackendorf
7322;Lackenbach
7323;Ritzing, Burgenland
7331;Weppersdorf
7332;Kobersdorf
7341;Markt St. Martin
7342;Kaisersdorf
7343;Neutal
7344;Stoob
7350;Oberpullendorf
7361;Lutzmannsburg
7371;Unterrabnitz
7372;Draßmarkt
7400;Oberwart
7411;Markt Allhau
7412;Wolfau
7421;Tauchen-Schaueregg
7422;Riedlingsdorf
7423;Pinkafeld
7431;Bad Tatzmannsdorf
7432;Oberschützen
7433;Mariasdorf
7434;Bernstein, Burgenland
7435;Unterkohlstätten
7441;Pilgersdorf
7442;Lockenhaus
7443;Rattersdorf-Liebing
7444;Mannersdorf an der Rabnitz
7451;Oberloisdorf
7452;Unterpullendorf
7453;Steinberg-Dörfl
7461;Stadtschlaining
7463;Weiden bei Rechnitz
7464;Markt Neuhodis
7471;Rechnitz
7472;Schachendorf
7473;Hannersdorf
7474;Deutsch Schützen
7501;Rotenturm an der Pinka
7503;Großpetersdorf
7511;Mischendorf
7512;Kohfidisch
7521;Eberau
7522;Strem
7531;Kemeten, Burgenland
7532;Litzelsdorf
7533;Ollersdorf im Burgenland
7534;Olbendorf
7535;St. Michael im Burgenland
7540;Güssing
7542;Gerersdorf bei Güssing
7543;Kukmirn
7551;Stegersbach
7552;Stinatz
7561;Heiligenkreuz im Lafnitztal
7562;Eltendorf
7563;Königsdorf, Burgenland
7564;Dobersdorf, Burgenland
7571;Rudersdorf, Burgenland
7572;Deutsch Kaltenbrunn
8010;Graz
8020;Graz
8036;Graz
8041;Graz-Liebenau
8042;Graz-St. Peter
8043;Graz-Kroisbach
8044;Graz-Mariatrost
8045;Graz-Andritz
8046;Graz-St. Veit
8047;Graz-Ragnitz
8051;Graz-Gösting
8052;Graz-Wetzelsdorf
8053;Graz-Neuhart
8054;Graz-Straßgang
8055;Graz-Puntigam
8061;St. Radegund bei Graz
8062;Kumberg
8063;Eggersdorf bei Graz
8071;Hausmannstätten
8072;Fernitz bei Graz
8073;Feldkirchen bei Graz
8074;Raaba
8075;Hart bei Graz
8081;Heiligenkreuz am Waasen
8082;Kirchbach in Steiermark
8083;St. Stefan im Rosental
8091;Jagerberg
8092;Mettersdorf am Saßbach
8093;St. Peter am Ottersbach
8101;Gratkorn
8102;Semriach
8103;Rein
8111;Judendorf-Straßengel
8112;Gratwein
8113;St. Oswald bei Plankenwarth
8114;Stübing
8120;Peggau
8121;Deutschfeistritz
8122;Waldstein
8124;Übelbach
8130;Frohnleiten
8131;Mixnitz
8132;Pernegg an der Mur
8141;Unterpremstätten
8142;Wundschuh
8143;Dobl
8144;Tobelbad
8151;Hitzendorf
8152;Stallhofen
8153;Geistthal
8160;Weiz
8162;Passail
8163;Fladnitz an der Teichalm
8171;St. Kathrein am Offenegg
8172;Heilbrunn
8181;St. Ruprecht an der Raab
8182;Puch bei Weiz
8183;Floing
8184;Anger, Steiermark
8190;Birkfeld
8191;Koglhof
8192;Strallegg
8200;Gleisdorf
8211;Großpesendorf
8212;Pischelsdorf in Steiermark
8221;Hirnsdorf
8222;St. Johann bei Herberstein
8223;Stubenberg am See
8224;Kaindorf bei Hartberg
8225;Pöllau bei Hartberg
8230;Hartberg
8232;Grafendorf bei Hartberg
8233;Lafnitz
8234;Rohrbach an der Lafnitz
8240;Friedberg
8241;Dechantskirchen
8242;St. Lorenzen am Wechsel
8243;Pinggau
8244;Schäffern
8250;Vorau
8251;Bruck an der Lafnitz
8252;Mönichwald
8253;Waldbach
8254;Wenigzell
8255;St. Jakob im Walde
8261;Sinabelkirchen
8262;Ilz
8263;Großwilfersdorf
8264;Hainersdorf
8265;Großsteinbach
8271;Bad Waltersdorf
8272;Sebersdorf
8273;Ebersdorf bei Hartberg
8274;Buch bei Hartberg
8280;Fürstenfeld
8282;Loipersdorf bei Fürstenfeld
8283;Bad Blumau
8291;Burgau
8292;Neudau
8293;Wörth an der Lafnitz
8294;Unterrohr bei Hartberg
8295;St. Johann in der Haide
8301;Laßnitzhöhe
8302;Nestelbach bei Graz
8311;Markt Hartmannsdorf
8312;Ottendorf an der Rittschein
8313;Breitenfeld an der Rittschein
8321;St. Margarethen an der Raab
8322;Studenzen
8323;St. Marein bei Graz
8324;Kirchberg an der Raab
8330;Feldbach
8332;Edelsbach bei Feldbach
8333;Riegersburg, Steiermark
8334;Lödersdorf
8341;Paldau
8342;Gnas
8343;Trautmannsdorf in Oststeiermark
8344;Bad Gleichenberg
8345;Straden
8350;Fehring
8352;Unterlamm
8353;Kapfenstein
8354;St. Anna am Aigen
8355;Tieschen
8361;Hatzendorf
8362;Söchau
8380;Jennersdorf
8382;Mogersdorf
8383;St. Martin an der Raab
8384;Minihof-Liebau
8385;Neuhaus am Klausenbach
8401;Kalsdorf bei Graz
8402;Werndorf
8403;Lebring
8410;Wildon
8411;Hengsberg
8412;Allerheiligen bei Wildon
8413;St. Georgen an der Stiefing
8421;Wolfsberg im Schwarzautal
8422;St. Nikolai ob Draßling
8423;St. Veit am Vogau
8424;Gabersdorf, Steiermark
8430;Leibnitz
8435;Wagna
8441;Fresing
8442;Kitzeck im Sausal
8443;Gleinstätten
8444;St. Andrä im Sausal
8451;Heimschuh
8452;Großklein
8453;St. Johann im Saggautal
8454;Arnfels
8455;Oberhaag
8461;Ehrenhausen
8462;Gamlitz
8463;Leutschach
8471;Spielfeld
8472;Straß in Steiermark
8473;Weitersfeld an der Mur
8480;Mureck
8481;Weinburg am Saßbach
8482;Gosdorf
8483;Deutsch Goritz
8484;Unterpurkla
8490;Bad Radkersburg
8492;Halbenrain
8493;Klöch
8501;Lieboch
8502;Lannach
8503;St. Josef, Weststeiermark
8504;Preding
8505;St. Nikolai im Sausal
8510;Stainz
8511;St. Stefan ob Stainz
8521;Wettmannstätten
8522;Groß St. Florian
8523;Frauental an der Laßnitz
8524;Bad Gams
8530;Deutschlandsberg
8541;Schwanberg
8542;St. Peter im Sulmtal
8543;St. Martin im Sulmtal
8544;Pölfing-Brunn
8551;Wies, Steiermark
8552;Eibiswald
8553;St. Oswald ob Eibiswald
8554;Soboth
8561;Söding
8562;Mooskirchen
8563;Ligist
8564;Krottendorf-Gaisfeld
8565;St. Johann ob Hohenburg
8570;Voitsberg
8572;Bärnbach
8573;Kainach bei Voitsberg
8580;Köflach
8582;Rosental an der Kainach
8583;Edelschrott
8584;Hirschegg
8591;Maria Lankowitz
8592;Salla
8593;Graden bei Köflach
8600;Bruck an der Mur
8605;Kapfenberg
8611;St. Katharein an der Laming
8612;Tragöß-Oberort
8614;Breitenau am Hochlantsch
8616;Gasen
8621;Thörl, Steiermark
8622;Etmißl
8623;Aflenz Kurort
8624;Au bei Aflenz Kurort
8625;Turnau
8630;Mariazell
8632;Gußwerk
8634;Wegscheid, Steiermark
8635;Gollrad
8636;Seewiesen
8641;St. Marein im Mürztal
8642;St. Lorenzen im Mürztal
8643;Allerheiligen im Mürztal
8644;Mürzhofen
8650;Kindberg
8652;Kindberg-Aumühl
8653;Stanz im Mürztal
8654;Fischbach
8661;Wartberg im Mürztal
8662;Mitterdorf im Mürztal
8663;Dorf Veitsch
8664;Großveitsch
8665;Langenwang
8670;Krieglach
8671;Alpl
8672;St. Kathrein am Hauenstein
8673;Ratten
8674;Rettenegg
8680;Mürzzuschlag
8682;Mürzzuschlag-Hönigsberg
8684;Spital am Semmering
8685;Steinhaus am Semmering
8691;Kapellen, Mürz
8692;Neuberg an der Mürz
8693;Mürzsteg
8694;Frein an der Mürz
8700;Leoben
8712;Niklasdorf
8713;St. Stefan ob Leoben
8714;Kraubath an der Mur
8715;St. Lorenzen bei Knittelfeld
8720;Knittelfeld
8724;Spielberg bei Knittelfeld
8731;Bischoffeld
8732;Seckau
8733;St. Marein bei Knittelfeld
8734;Großlobming
8740;Zeltweg
8741;Weißkirchen in Steiermark
8742;Obdach
8750;Judenburg
8753;Fohnsdorf
8754;Thalheim, Mur
8755;St. Peter ob Judenburg
8756;St. Georgen ob Judenburg
8761;Pöls
8762;Oberzeiring
8763;Möderbrugg
8764;Pusterwald
8765;St. Johann am Tauern
8770;St. Michael in Obersteiermark
8772;Timmersdorf
8773;Kammern im Liesingtal
8774;Mautern in Steiermark
8775;Kalwang
8781;Wald am Schoberpaß
8782;Treglwang
8783;Gaishorn am See
8784;Trieben
8785;Hohentauern
8786;Rottenmann
8790;Eisenerz
8792;St. Peter-Freienstein
8793;Trofaiach
8794;Vordernberg
8795;Radmer
8800;Unzmarkt
8811;Scheifling
8812;Mariahof
8813;St. Lambrecht
8820;Neumarkt in Steiermark
8822;Mühlen
8831;Niederwölz
8832;Oberwölz
8833;Teufenbach
8841;Frojach
8842;Katsch an der Mur
8843;St. Peter am Kammersberg
8844;Schöder
8850;Murau
8852;Stolzalpe
8853;Ranten
8854;Krakaudorf
8861;St. Georgen ob Murau
8862;Stadl an der Mur
8863;Predlitz
8864;Turrach
8900;Selzthal
8903;Lassing bei Selzthal
8904;Ardning
8911;Admont
8912;Johnsbach, Steiermark
8913;Weng im Gesäuse
8920;Hieflau
8921;Lainbach
8922;Gams bei Hieflau
8923;Palfau
8924;Wildalpen
8931;Landl
8932;Weißenbach an der Enns
8933;St. Gallen, Steiermark
8934;Altenmarkt bei St. Gallen
8940;Liezen
8942;Wörschach
8943;Aigen im Ennstal
8950;Stainach
8951;Trautenfels
8952;Irdning
8953;Donnersbach
8954;St. Martin am Grimming
8960;Öblarn
8961;Stein an der Enns
8962;Gröbming
8965;Pruggern
8966;Aich-Assach
8967;Haus, Steiermark
8970;Schladming
8971;Rohrmoos-Untertal
8972;Ramsau am Dachstein
8973;Pichl, Ennstal
8974;Mandling, Steiermark
8982;Tauplitz
8983;Bad Mitterndorf
8984;Kainisch
8990;Bad Aussee
8992;Altaussee
8993;Grundlsee
9020;Klagenfurt
9061;Klagenfurt-Wölfnitz
9062;Moosburg in Kärnten
9063;Maria Saal
9064;Pischeldorf, Kärnten
9065;Ebenthal in Kärnten
9071;Köttmannsdorf
9072;Ludmannsdorf
9073;Klagenfurt-Viktring
9074;Keutschach
9081;Reifnitz
9082;Maria Wörth
9100;Völkermarkt
9102;Mittertrixen
9103;Diex
9104;Pustritz
9111;Haimburg
9112;Griffen
9113;Ruden
9121;Tainach
9122;St. Kanzian am Klopeiner See
9123;St. Primus
9125;Kühnsdorf
9130;Poggersdorf
9131;Grafenstein
9132;Gallizien
9133;Miklauzhof
9135;Bad Eisenkappel
9141;Eberndorf
9142;Globasnitz
9143;St. Michael bei Bleiburg
9150;Bleiburg
9155;Neuhaus
9161;Maria Rain
9162;Strau
9163;Unterbergen, Rosental
9170;Ferlach
9173;St. Margareten im Rosental
9181;Feistritz im Rosental
9182;Maria Elend, Rosental
9183;Rosenbach
9184;St. Jakob im Rosental
9201;Krumpendorf
9210;Pörtschach am Wörther See
9212;Techelsberg am Wörther See
9220;Velden am Wörther See
9231;Köstenberg
9232;Rosegg
9241;Wernberg
9300;St. Veit an der Glan
9311;Kraig
9312;Meiselding
9313;St. Georgen am Längsee
9314;Launsdorf
9321;Kappel am Krappfeld
9322;Micheldorf, Kärnten
9323;Wildbad Einöd
9330;Treibach-Althofen
9334;Guttaring
9335;Lölling
9341;Straßburg, Kärnten
9342;Gurk
9343;Zweinitz
9344;Weitensfeld
9345;Kleinglödnitz
9346;Glödnitz
9360;Friesach, Kärnten
9361;St. Salvator bei Friesach
9362;Grades
9363;Metnitz, Metnitztal
9371;Brückl
9372;Eberstein
9373;Klein St. Paul
9374;Wieting
9375;Hüttenberg
9376;Knappenberg
9400;Wolfsberg, Kärnten
9411;St. Michael, Lavanttal
9412;St. Margarethen im Lavanttal
9413;St. Gertraud
9421;Eitweg
9422;Maria Rojach
9423;St. Georgen, Lavanttal
9431;St. Stefan im Lavanttal
9433;St. Andrä, Lavanttal
9441;Twimberg
9451;Preitenegg
9461;Prebl
9462;Bad St. Leonhard im Lavanttal
9463;Reichenfels
9470;St. Paul im Lavanttal
9472;Ettendorf, Kärnten
9473;Lavamünd
9500;Villach
9504;Villach-Warmbad Villach
9520;Sattendorf
9521;Treffen bei Villach
9523;Villach-Landskron
9524;Villach-St. Magdalen
9530;Bad Bleiberg
9531;Kreuth bei Bleiberg
9535;Schiefling am See
9536;St. Egyden, Kärnten
9541;Einöde bei Villach
9542;Afritz am See
9543;Arriach
9544;Feld am See
9545;Radenthein
9546;Bad Kleinkirchheim
9551;Bodensdorf, Ossiacher See
9552;Steindorf, Ossiacher See
9554;St. Urban
9554;S. Urban
9555;Glanegg
9556;Liebenfels
9560;Feldkirchen in Kärnten
9562;Himmelberg
9563;Gnesau
9564;Patergassen
9565;Ebene Reichenau
9566;Liebenfels
9570;Ossiach
9571;Sirnitz
9572;Deutsch Griffen
9580;Villach-Drobollach am Faaker See
9581;Ledenitzen
9582;Latschach ober dem Faaker See
9583;Faak am See
9584;Finkenstein
9585;Gödersdorf
9586;Fürnitz
9587;Riegersdorf
9601;Arnoldstein
9602;Thörl-Maglern
9611;Nötsch im Gailtal
9612;St. Georgen im Gailtal
9613;Feistritz an der Gail
9614;Vorderberg, Gailtal
9615;Görtschach, Gailtal
9620;Hermagor
9622;Weißbriach
9623;St. Stefan an der Gail
9624;Egg bei Hermagor
9631;Jenig
9632;Kirchbach, Gailtal
9633;Reisach
9634;Gundersheim, Gailtal
9635;Dellach, Gailtal
9640;Kötschach-Mauthen
9651;St. Jakob im Lesachtal
9652;Birnbaum
9653;Liesing, Lesachtal
9654;St. Lorenzen im Lesachtal
9655;Maria Luggau
9701;Rothenthurn, Drau
9702;Ferndorf, Kärnten
9710;Feistritz an der Drau
9711;Paternion
9712;Fresach
9713;Zlan
9714;Stockenboi
9721;Weißenstein ob der Drau
9722;Gummern
9751;Sachsenburg, Kärnten
9753;Lind im Drautal
9754;Steinfeld, Drautal
9761;Greifenburg
9762;Weißensee
9771;Berg im Drautal
9772;Dellach im Drautal
9773;Irschen
9781;Oberdrauburg
9782;Nikolsdorf
9800;Spittal an der Drau
9805;Baldramsdorf
9811;Lendorf
9812;Pusarnitz
9813;Möllbrücke
9814;Mühldorf, Mölltal
9815;Kolbnitz
9816;Penk, Mölltal
9821;Obervellach
9822;Mallnitz
9831;Flattach
9832;Stall, Mölltal
9833;Rangersdorf
9841;Winklern, Mölltal
9842;Mörtschach
9843;Großkirchheim
9844;Heiligenblut
9851;Lieserbrücke
9852;Trebesing
9853;Gmünd, Kärnten
9854;Malta, Kärnten
9861;Eisentratten
9862;Kremsbrücke
9863;Rennweg
9871;Seeboden
9872;Millstatt, Kärnten
9873;Döbriach
9900;Lienz, Osttirol
9911;Assling
9912;Anras
9913;Abfaltersbach
9920;Sillian
9931;Außervillgraten
9932;Innervillgraten
9941;Kartitsch
9942;Obertilliach
9951;Ainet
9961;Hopfgarten in Defereggen
9962;St. Veit in Defereggen
9963;St. Jakob in Defereggen
9971;Matrei in Osttirol
9972;Virgen, Osttirol
9974;Prägraten
9981;Kals am Großglockner
9990;Nußdorf-Debant
9991;Dölsach